estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Villa Arcadia,7085178,hotel-review,vanmli,2016-11-24,2016-11-24,5.0,Viagem com Arte,"Para visitar Inhotim escolhemos ficar um pouco distantes, mas foi certeira a escolha, pois o custo benefício da Pousada Villa Arcádia é indiscutível: pousada simples, porém confortável; os donos Reinaldo e Valéria, fazem com que nos sintamos em casa! Estão disponíveis para qualquer consulta, ajudam a escolher destinos e horários, ali vc estará perto de uma série de passeios culturais incríveis com a certeza de um descanso confortável e um banho muito quentinho para relaxar o corpo depois de tanta caminhada!
A limpeza e a cordialidade são pontos fortes da Pousada, o lugar é belíssimo e tranquilo, a estrada para Inhotim ou Ouro Preto já lhe oferece um visual inesquecível! E vc deve ir jantar ou almoçar no Piedade do Paraobeba Restaurante e Bar, a comida é excelente e a Elen vai garantir um papo descontraído e acolhedor!!",Viajou com a família,"São Paulo, SP",pt
Pousada Villa Arcadia,7085178,hotel-review,jujuhenriques,2016-10-24,2016-10-24,5.0,Excepcional! Excelente! Magnífico!,"Lugar lindo meio a natureza! O silencio impera! Hospitalidade nota mil do dono da pousada, Reinaldo! Desde o primeiro contato nos tratou super bem e se mostrou muito receptivo! Constatamos tudo isso nos 4 dias que passamos hospedados na Vila Arcádia! O local é limpíssimo, os quartos são muito amplos e bem arejados, banheiros espaçosos, quarto com varanda que dá pra uma vista linda, com tv, ventilador e frigobar! Piscina meio às arvores! Lugar cheio de paz! Café da manhã com variedade e bem feito! Tudo fresquinho! Dormimos super bem! O estacionamento é amplo e fica aberto o dia todo! Recomendo e voltarei sempre!",Viajou em casal,"Mendes, Brasil",pt
Pousada Villa Arcadia,7085178,hotel-review,SelmaAlmeidaPinto,2016-10-24,2016-10-24,4.0,Bom para curtir natureza,"Pousada bem localizada, com tranquilidade e silêncio.
Limpeza e cama confortável.
Café da manhã delicioso com variedades.
O atendimento do proprietário (Reinaldo) é nota 10.
Indico e voltarei novamente.",Viajou sem companhia,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,X6709ENantonios,2016-09-24,2016-07-24,3.0,Simples ,"Pousada bem simples e aconchegante.

Fica meio isolada, a cerca de 40km de Brumadinho. Boa pra quem quer sossego.

O café da manhã também é simples e gostoso.

Os donos e funcionários são muito simpáticos. O atendimento é show!",Viajou com a família,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,renatopaulos,2016-09-24,2015-10-24,5.0,Ótima opção de parada!,"Local calmo e aconchegante. Café da Manhã simples e delicioso, exatamente como buscamos. Nada de frescura ou luxo. Apenas o básico bem servido e com extrema qualidade. Proprietário prestativo e cativante sem ser invasivo.",indef,"Mogi das Cruzes, SP",pt
Pousada Villa Arcadia,7085178,hotel-review,Sinistro_Rio,2016-08-24,2016-08-24,3.0,Basicão com um Gente boa à frente,"O Reynaldo (dono, gerente, consultor, parceiro, cozinheiro, motorista, etc) é o tipo do sujeito que merece que seu negócio dê certo. Procura deixar você bem atendido. Mesmo que você tenha alguns senões a fazer da estrutura da pousada, tais como tamanho da cama, troca de toalhas diárias ou Wi-Fi, Isso fica em segundo plano quando você vê o esforço que esse rapaz faz para te agradar. Fiquei sentido pela sua dificuldade atual (agosto 2016) em manter o local mais bonito, como seu desejo, pois a falta que a água não tem permitido. Lugar sossegado, com boa TV e varanda com rede para bem relaxar. Tenho convicção que com a consolidação do negócio e alguns investimentos, proporcionará ainda mais aos seus clientes. Piedade está localizada cerca de 40 minutos de Inhotim e com muitos bons restaurantes e mirantes por perto. Super indico a pousada. Estivemos de 18/08 a 21/08/2016.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Villa Arcadia,7085178,hotel-review,anaj393,2016-08-24,2016-08-24,5.0,"Confortável, bonito e organizado",Fui com meu marido e meus dois filhos. Passamos apenas uma noite mas foi muito agradável. O dono Reinaldo nos recebeu muito bem foi muito atencioso. O quarto excelente e limpo. O preço justo. Lugar lindo no meio da natureza.Adoramos.Café da manhã delicioso !!,Viajou com a família,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,jamilem2016,2016-08-24,2016-06-24,5.0,Aconchegante e excelente atendimento,"A pousada fica em meio a muito verde, num lugar onde o único barulho é o canto dos pássaros. Excelente lugar pra ficar em paz e descansar, especialmente depois de caminhar exaustivamente por Inhotim. Os quartos são amplos e limpos. A hospitalidade do proprietário, Reinaldo, é espetacular. O café da manhã é simples mas muito gostoso. Como eu era a única hóspede no dia, ainda pude escolher a hora do café. Muita mordomia, né não? Rsrsrs. A pousada tem redes, piscina, estacionamento e área para churrasco. Somente o wi-fi não estava funcionando no período em que eu estive lá, devido a um problema com a antena, mas já estava sendo resolvido. Se tiver um ou dois dias a mais, experimente conhecer a região. O Reinaldo tem boas dicas do que fazer por lá e se vc for sem carro, que nem eu, ele também faz o transfer. Recomendo ver o pôr do sol no Topo do Mundo. Lindo demais!",Viajou sem companhia,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,drumondguerra,2016-08-24,2016-08-24,5.0,Delícia de lugar,"Tudo muito agradável, aconchegante, bem cuidado; café delicioso e os donos simpatissíssimos e pessoas extremamente generosas e solícitas. A vista é linda e transmite uma paz tão necessária.... A pousada fica perto de uma deliciosa cachoeira e das caminhadas gostosas e interioranas de Piedade do Paraopeba. A localidade é linda e merece uma visita de quem precisa dar um tempo ao tempo.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,Val_ria_C2014,2016-07-24,2016-07-24,4.0,Tranquilidade e aconchego,"Ambiente bem cuidado, agradável, simples e aconchegante. Ótimo café da manhã. Um pouco afastado de Inhotim, porém se necessário o proprietário oferece o transporte. Tem restaurantes próximos. Eu recomendo.",indef,"São Paulo, SP",pt
Pousada Villa Arcadia,7085178,hotel-review,234emersong,2016-07-24,2016-07-24,4.0,Descanso e paz,"A pousada é simples porém muito bem cuidada. Seu forte é a localização, dentro da cidade, porém com aspecto de roça. Acordamos as 9 horas da manhã e o único som que ouvíamos era o canto dos passarinhos. Café da manhã com pouca variação porém farto. Tudo muito simples, bem preservado e limpo. As camas são confortáveis e o clima é de grande tranquilidade e paz.",Viajou com a família,"Taguatinga, DF",pt
Pousada Villa Arcadia,7085178,hotel-review,Tonelato,2016-06-24,2016-06-24,4.0,Simpatia,"Pousada simples ao meio de muito verde, café da manhã muito bem servido com várias opções. Os quartos são grandes, limpos e alguns possuem uma varanda. Os donos são muito simpáticos e prestativos. A pousada fica bem próxima da centro do distrito de Paraobeba.",Viajou em casal,"São Paulo, SP",pt
Pousada Villa Arcadia,7085178,hotel-review,899cintiad,2016-06-24,2016-06-24,4.0,Amável ,"A pousada fica no pequeno distrito de piedade de paraobeba com muito verde ao redor. O local é charmoso por aí só, com construções antigas. Os donos da pousada são muito gentis e prestativos, o que faz a diferença na estadia. A estrutura é simples e adequada. O café da manhã é servido até a hora que o hóspede acorda, o que pode ser um diferencial.",Viajou em casal,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,Elizabeth_Carlos,2016-06-24,2016-06-24,5.0,Contato direto com a natureza,"Pousada simples, mas aconchegante, muito limpa e muito verde ao redor. O cafe da manhã é satisfatório. A vila fica bem perto, dá para ir à pé. O atendimento do proprietário é o ponto alto da pousada, extremamente educado e atencioso, não mede esforços para agradar os clientes, por exemplo: a pousada não tem serviço de restaurante, ele mesmo saiu no sábado à noite para buscar sanduíches para mim e meu marido. Tem fácil acesso, dá para ir de ônibus saindo de BH.",Viajou em casal,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,silmarn2015,2016-05-24,2016-05-24,4.0,Pousada aconchegante,"Adoramos o fim de semana. Pousada simples mas com tudo que procuramos. Sossego, boa cama bom chuveiro café da manhã simples mas com essencial. O casal Reinaldo e Valeria nos deixaram super a vontade, nos sentimos a vontade na pousada e na região certamente voltaremos!",indef,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,Edenasc,2016-04-24,2016-04-24,4.0,Tranquilo!,"Bem...a pousada fica, literalmente, no meio do mato, totalmente cercada por vegetação. Muito tranquilo a noite, só ouvimos o som longe da musica que vinha de um bar/restaurante na vila. Mosquitos( Leve repelente! ). Atendimento familiar, educado e atencioso, a familia do proprietario. O quarto que ficamos era no andar de baixo( Com cama de casal e solteiro ), quarto e banheiro até confortaveis e arejados pois tem janela ampla, mas no que ficamos havia muito mofo/umidade em uma das paredes, o ventilador fazia muito barulho, Creio q os do andar de cima devem ser melhores , mas o silencio proporciona um sono muito bom. O cafe da manha não tem muuuiiitas variedades, mas tudo fresquinho e gostoso. A piscina e espaçosa, não usamos, mas devido a ter muita vegetação em volta, dificil ficar limpa. A pousada fica na entrada de Piedade, não fornecem diretamente refeições, a uns 500 mts tem bar e restaurante. O wifi so funciona na recepção/refeitorio, mas disseram estar com problemas e não funcionou durante nossa estadia. Operadoras: vivo(a melhor), Tim e Claro. Fica a aproximados 32 km de inhotin ( Rodovia pavimentada ). Tem uma cachoeira a uns 400 mts da pousada, mais para ver do que banhar. A uns 07 kms do  Topo do Mundo ( vale a pena ir ), onde ha voos de parapente, restaurante e uma vista explendida. Lugar muito bom para quem quer fugir bem de agitos e se esconder.",Viajou com a família,"Juiz de Fora, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,michellecsfonseca,2016-04-24,2016-04-24,5.0,A Pousada é Maravilhosa!!,"Passei duas noites na pousada Villa Arcádia e fiquei encantada.
Antes de ir mandei mensagens para o proprietário Reinaldo que prontamente tirou todas as minhas dúvidas.
Chegando lá, eu e o meu noivo, fomos muito bem recebidos e tratados com muita educação, respeito e gentileza pelos demais hóspedes, assim como pela Valéria e pelo Reinaldo (os proprietários do local).
Como detalhes da pousada vale a pena destacar que o quarto é muito confortável e tem uma cama grande e gostosa, assim como uma TV de LCD com Sky com diversas opções de entretenimento e um frigobar que já tem algumas bebidas. Outro item importante é a facilidade que se tem para dormir, já que o quarto fica bem escurinho, o ventilador de teto quase não faz barulho e o local é bem silencioso.
O banheiro é bem espaçoso.
As tolhas e roupas de cama são confortáveis e limpas.
O café da manhã é uma delícia. Tem opções variadas, sendo impossível não ficar satisfeito.
A piscina é perfeita! Ela fica localizada em um lugar que bate sol, a sua água é muito bem tratada e o seu tamanho é satisfatório!
Enfim, eu fiquei encantada com a pousada, Já recomendei para todos os meus amigos, conhecidos e parentes.
Com toda certeza eu voltarei lá o mais breve possível.
Foi ótimo me sentir a vontade para aproveitar todos os benefícios oferecidos pela pousada. Os proprietários estão de parabéns!
Espero poder voltar no dia 06/05 para comemorar o meu aniversário.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,Mazoir,2016-03-24,2016-03-24,5.0,Tranquilidade e conforto,"Região espetacular, e a pousada super aconchegante e tranquila. O dono da pousada, Reinaldo super atencioso e muito prestativo. Super recomendo aos visitantes, conhecerem o vilarejo de Piedade do Paraopeba, para quem busca refúgio, este é o lugar.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,BrunaGeorgia,2016-02-24,2016-02-24,5.0,Local delicioso e atendimento excepcional!,"Meu marido e eu passamos nossa Lua de Mel no local e ficamos encantados! Fomos super bem recebidos pelos proprietários, Reinaldo e Valéria - que nos demais dias da estadia também se mostraram muito atenciosos conosco, bem como com os outros hospedes. Nos levaram a restaurantes/pontos de destaque no povoado local e próximos (como Casa Branca), nos apresentaram trilhas e cachoeiras..a pousada é bem aconchegante, quartos rústicos onde se pode dormir até mais tarde sem o incomodo da Luz (pois as Janelas totalmente fechadas funcionam como um Black Out), ler um bom livro com conforto ou assistir a um bom filme (o sinal de TV a Cabo é ótimo, com ótimos canais de Filmes)...a piscina sempre limpinha, em meio a vegetação...e o café da manhã delicioso, com opção de bolos caseiros apetitosos.. destaque também para o quiosque da churrasqueira, cercado de arvores, ponto ideal para tomar uma cervejinha e curtir a paisagem...enfim..voltamos 15 dias após o casamento e iremos fazê-lo por várias vezes. Parabéns por conseguirem transformar o simples em momentos inesquecíveis!",Viajou em casal,"Belo Horizonte, MG",pt
