estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Solar Dos Dois Sinos,5565258,hotel-review,dricagarcia,2017-05-03,2017-04-03,4.0,Uma casa enorme que precisa de uns reparos,"Estávamos de passagem e dormimos apenas um dia graças a um casal que desistiu pois a cidade estava lotada e não havia mais disponibilidade em canto algum . A casa é bem antiga e ampla , fomos muito bem recebidos pela Ieda , o quarto tinha 4 camas ( sem necessidade pois éramos apenas 1 casal ) com banheiro, tv e ventilador ( sem necessidade de ar condicionado pois fomos no frio ) . Adoramos a localização e o café da manhã muito bom com suco, leite, café, pães, queijo, presunto, frutas e bolos .. pra quem nao tem frescura é ótimo . Pra quem gosta de requinte a casa deixa a desejar pois os lençóis estavam manchados, o banheiro estava com a descarga quebrada e o teto com infiltração .. tirando isso nós nos sentimos muito bem . Seria perfeita se fizessem uma reforma nela, o lugar é realmente bacana, só precisa de uns reparos .",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Solar Dos Dois Sinos,5565258,hotel-review,Anderson_Awdrin,2015-12-03,2015-11-03,4.0,Tranquilidade e hopitalidade,"Pousada com ótima localização. Atendimento de qualidade, ampla área externa.
Ambiente rústico e agradável. Limpeza excepcional, custo benefício compensador.
Muito bom café da manhã. Descanso garantido.",Viajou a trabalho,"Ouro Preto, MG",pt
Pousada Solar Dos Dois Sinos,5565258,hotel-review,Renatamorosini,2014-10-03,2014-03-03,5.0,Recomendo!,"Uma pousada familiar, aconchegante, muito bem arrumada! A comida é fantástica e o café da manhã delicioso! Bem perto de Ouro Preto, fica num lugar tranquilo, excelente para descansar depois das festas! Adorei! Recomendo!",Viajou em casal,indef,pt
Pousada Solar Dos Dois Sinos,5565258,hotel-review,felipelav,2014-04-03,2014-04-03,2.0,Terrível,"A casa deve ter sido legal em algum momento da história. Hoje é uma pousada meio largada, super úmida, roupa de cama velha, tudo empoeirado. O banheiro cheio de goteiras. O quarto com mofo no teto. Janelas e portas não fecham direito. Se você for alérgico passe longe.

A localização também é péssima. Não é nem Ouro Preto, nem Mariana. E não tem nada perto.

Enfim, tudo bem ruim. Só não dei a pior nota possível porque o chuveiro com água quente era bom.",indef,"Rio de Janeiro, RJ",pt
Pousada Cachoeira Do Brumado,5565256,hotel-review,Fernando3005,2015-02-03,2015-02-03,5.0,Excelente pousada,"Ótima pousada próxima a Cachoeira do Brumado. Bom lugar pra se ficar, com excelente estrutura e com a cara de Minas.
Situada no caminho pra cachoeira, o que torna a estadia mais confortável e prazerosa.
Indicado pra família e turma de amigos.",Viajou com amigos,"Belo Horizonte, MG",pt
Albergue Recanto Dos Tropeiros,5565239,hotel-review,120nilzas,2014-10-03,2014-08-03,4.0,Otimo ambiente,"Boa opção e preço razoavel. Pra mim foi uma grata supresa me hospedar neste hostel durante um final de semana na cidade. Ambiente tranquilo e familiar. Quartos arejados, fica numa area bem central, onde voce pode conhecer tudo caminhando e apreciando a bela arquitetura da cidade.",Viajou com a família,"Belo Horizonte, MG",pt
Hotel Panorama,5565250,hotel-review,jairog600,2017-01-03,2017-01-03,3.0,Simples,"Hotel localizado de frente para a rodovia na saída da cidade de Mariana. É bem simples, mas pelo custo benefício acaba valendo a pena. O quarto é amplo e tem uma varandinha com uma vista bonita da cidade é o chuveiro é quente e bom. Não é o lugar ideal para pessoas mais delicadas. Mas para quem esta viajando e precisa dormir e seguir no dia seguinte é uma opção.",Viajou com amigos,"Ipaussú, SP",pt
Pousada Do Mário,5565265,hotel-review,124henriquec,2018-01-03,2018-01-03,2.0,Para quem não se incomoda com muita simplicidade,"Fiquei hospedado por uns dias a trabalho. Algumas considerações:
* Donos atenciosos, simpáticos e prestativos.
* Wi-Fi muito ruim, pois o roteador não fica no edifício da pousada. TIM e Oi não pegam (apenas Vivo e Claro).
* O maior atrativo é a cachoeira particular na frente da pousada, onde foi instalado um bar. Você pode usufruir do bar e nadar sem precisar se hospedar.
Quartos limpos, alguns com pintura recente, mas portas e janelas bem antigas.
* Os quartos da parte da frente são os melhores, com piso de cerâmica e vista para a cachoeira. Os dos fundos dão para uma mata e são mais úmidos.
* Alguns quartos não possuem banheiro.
* Café da manhã super simples (leite, café, pão francês, margarina, queijo minas, pão doce, bolo, biscoito caseiro, mortadela). Mas se solicitar, gentilmente é servido suco (manga, maracujá, abacaxi); Servido de 8 às 10h.
* Colchão de espuma, bem mole, já até fundo no meio, pouco confortável.
* Quarto (ao menos o que eu fiquei) com uma tomada funcional apenas, no alto da parede, para ligar ventilador. Dificulta se você quer ligar celular ou laptop e não tem extensão.
* Sem TV ou frigobar.
* Você pode solicitar uma mesa e uma cadeira para colocar no quarto, mas há uma boa varanda na frente da pousada, com mesas e caseiras, com vista para a cachoeira.
* Banheiro simples; chuveiro elétrico; sem ducha higiênica; todos os porta-toalhas e a saboneteira estavam quebrados (dava para pendurar a toalha na ponta quebrada de um deles).

Resumindo, para passar uma noite ou fim de semana, sem crianças, ok, se você não busca conforto e quer aproveitar a cachoeira ou passear.",Viajou a trabalho,"Juiz de Fora, MG",pt
Pousada Do Mário,5565265,hotel-review,thiagoviajente,2015-04-03,2015-03-03,4.0,muito bom,"local super acéssivel a todos os passeios disponiveis, a pousada conta com infra-estrutura para passeios e recomenda os melhores profissionais. o cafe da manha e de primeira qualidade e o atendimento e excelente ... preciso voltar mais vezes !!",Viajou com amigos,"São Paulo, SP",pt
Hotel Central,4512238,hotel-review,joaoluizm,2017-07-03,2017-07-03,3.0,Simplicidade e baixo custo.,"O hotel precisa de umas reformas, mas a simplicidade e o baixo custo valem a pena, para quem esta de passagem e a negócios é uma excelente opção.
O café da manhã é simples mas compensa.
Os funcionários foram muito educados e deram dicas maravilhosas para turismo.",Viajou a trabalho,"São Paulo, São Paulo, Brazil",pt
Hotel Central,4512238,hotel-review,fcpcamargo,2013-10-03,2013-07-03,4.0,Muito simples e bem barato,"O hotel é muito simples, muito mesmo, mas é bem barato e a localização é excelente, num ponto bem central, como o nome já diz.
O café da manhã é fraquinho, mas deu para acalmar a barriga...
Tem excelente custo benefício para quem procura hospedagem barata, limpa e segura, apenas para tomar banho e dormir. Não oferece nada além de TV.",Viajou com a família,"São Paulo, SP",pt
Hotel Central,4512238,hotel-review,angelacirilo,2013-09-03,2012-11-03,1.0,HORRÍVEL,"Esse hotel, parece de filme de terror, simplesmente péssimo. Acomodações precárias, atendimento não existe. Café da manhã horrível. Pra falar a verdade este local deveria estar fechado. O prédio tem uma excelente localização, mas muito mal administrado.",Viajou com a família,"Mogi das Cruzes, SP",pt
Hotel Pousada Das Gerais,4512427,hotel-review,Raymara,2018-11-03,2018-11-03,1.0,Zero limpeza,"Os funcionários são realmente simpáticos, e o cafe da manhã é até rasoável, mas a sujeira no banheiro, Lençóis velhos e manchados, quarto sem janela foi a noite mais parecida a de uma prisão que de um hotel.",Viajou a trabalho,"Barcelona, Espanha",pt
Hotel Pousada Das Gerais,4512427,hotel-review,LizandraSFagundes,2018-09-03,2018-09-03,1.0,Péssimo! ,"Embora os funcionários sejam simpáticos o hotel deixa a desejar, prédio cheio de mofo, limpeza mediana, o quarto não é arejado, tv péssima, sua estrutura antiga deixa vazar o barulho dos outros quartos! Não recomendo!",Viajou com a família,"Saquarema, RJ",pt
Hotel Pousada Das Gerais,4512427,hotel-review,marimoreirafreitas,2018-01-03,2018-01-03,3.0,"Hotel simples, mas bom","Pontos positivos: boa localização, bom atendimento, quarto limpo, cama confortável e café da manhã razoável.

Pontos negativos: o cobertor estava sujo e com cheiro desagradável. O sinal de TV não estava funcionando no nosso quarto, ofereceram trocar o quarto, mas já estávamos instalados e preferimos não mudar.",Viajou em casal,indef,pt
Hotel Pousada Das Gerais,4512427,hotel-review,Felipe_Possamai,2017-11-03,2017-06-03,3.0,Hotel simples,"Em uma espécie de casarão antigo, possui muitas escadas internas para o acesso aos quartos, causando alguma dificuldade com malas, pessoas idosas, etc. No mais, um bom chuveiro e cama, bem como café da manhã razoável, para quem vai ficar por pouco tempo.",Viajou com a família,"Bento Gonçalves, RS",pt
Hotel Pousada Das Gerais,4512427,hotel-review,eliloliveira,2017-06-03,2017-06-03,2.0,Muito caro para o que oferece!,"Apesar do bom atendimento, a pousada não oferece estrutura adequada ao que é cobrado! Tudo muito simples, garagem difícil, e no café da manhã serviram refresco em pó, que chamaram de suco! É claro que não tomei! Com R$ 180,00 a diária, você fica num hotel de excelente qualidade na maior parte das capitais do país! Tem gente que gosta, e eu respeito! Mas eu não gostei!",Viajou a trabalho,"Contagem, MG",pt
Hotel Pousada Das Gerais,4512427,hotel-review,janeoliveira,2016-11-03,2016-11-03,4.0,Conforto e bom atendimento,"O hotel fica logo na entrada da cidade, entao é necessário realizar uma boa caminhada até o centro histórico, pois estávamos de bicicleta e tinhamos pedalado boa parte do dia, mas vale a pena pois é bem mais em conta e tem um otimo atendimento. Wifi ok e café da manhã bom.",indef,"Juiz de Fora, MG",pt
Hotel Pousada Das Gerais,4512427,hotel-review,gjuniorlemos,2016-06-03,2016-04-03,3.0,Valeu o preço,"Hotel simples, sem luxo, porém escolha se possível os apartamentos da frente que possuem varandas, os outros carecem de ventilação e até janelas, wifi gratuito, bom café da manhã, funcionários educados, garagem fica com o veiculo travado ( se precisar sair cedo guarde por ultimo o veiculo). Preço justo pelo apartamento. Boa localização e fácil acesso, bem próximo ao centro histórico.",Viajou a trabalho,"Belo Horizonte, MG",pt
Hotel Pousada Das Gerais,4512427,hotel-review,694ailtonl,2016-01-03,2015-02-03,2.0,Ideal para viagens a trabalho apenas,"O hotel é bem simples e não achei tão seguro assim pois o meu quarto tinha acesso pela sacada do corredor. É um hotel simples e barato. Se estiver viajando apenas a trabalho até que vale a pena. No meu caso era viagem turística e foi o pior lugar que ficamos. A internet do hotel é muito lenta até mesmo porque a banda é ocupada pelos atendentes que ficam no YouTube! Se tiver condições, procure outro hotel. Particularmente não recomendo.",Viajou com amigos,"Curitiba, PR",pt
Hotel Pousada Das Gerais,4512427,hotel-review,576isabellav,2015-08-03,2015-07-03,3.0,Válido,"Hotel suficiente para dormir.
Tem garagem e café da manhã.
Chegamos e de cara não fomos bem atendidos, um rapaz um tanto seco nos atendeu.
Podemos escolher entre dois quartos, um com cheiro muito forte de mofo, e outro sem luz no banheiro. Escolhemos o segundo,tentamos trocar a luz e não conseguimos, pedimos na recepção e o rapaz falou que não tinha. Ficamos sem luz no banheiro. O hotel também não tem wifi e tambem nao tem acessibilidade.
Tirando isso o hotel foi suficiente para um noite em relação a custo beneficio.
O café da manhã também é bom!",Viajou com a família,"Macaé, RJ",pt
Hotel Pousada Das Gerais,4512427,hotel-review,ernestovicentejr,2015-07-03,2015-07-03,4.0,O Melhor custo-beneficio da região,"Uma excelente opção em Mariana.
Bem na entrada da cidade, com amplo estacionamento.
Bons quartos, bom café da manhã, bom atendimento. e excelentes preços.
Já fiquei lá outras vezes, e sempre que vou a Ouro-preto, prefiro ficar em Mariana, e me hospedar nesse hotel.",Viajou com amigos,"São Vicente, RN",pt
Hotel Pousada Das Gerais,4512427,hotel-review,gustavoz642,2015-01-03,2014-12-03,3.0,Bom custo beneficio,O Hotel é simples. Sem luxo. Mas para quem precisa somente de um banho e de dormir atende. Ele é situado um pouco distante do centro porém é o mais próximo a rodoviária. o café da manhã é simples. O custo é bom em relação aos outros hotéis de Mariana quem tem um preço assustador pela qualidade.,indef,"Belo Horizonte, MG",pt
Hotel Pousada Das Gerais,4512427,hotel-review,vivianec698,2015-01-03,2014-02-03,3.0,Sem muito luxo e próximo a rodoviaria,"O lugar fica proximo a rodoviaria que fica na rodovia MG 129.
Já na pousada, o local possui uma escada e não tem elevador, portanto não possui acessibilidade.
Por estar em uma das ruas principais da entrada de Mariana, já sabe-se que vai ter barulho, como foi o meu caso, portanto não espere silêncio à noite.
O café da manhã é bem fraco; quanto ao atendimento foi bom, sem maiores estresses.
As acomodações são simples,beeemmmm simples, mas poderia ter uma estrutura melhor,como uma boa tv, toalhas melhores, uma cama mais aconchegante,bons edredons...etc, enfim, pode melhorar mais.
O local pra quem vai de ônibus fica bem pertinho mesmo da rodoviaria, sem maiores problemas para se chegar e se por acaso for chegar lá no horário de almoço, não sugiro comer em nenhum dos restaurantes ali perto, prefira ir ao centro, pois as comidas são péssimas.
Já quanto ao centro histórico, você irá precisar fazer uma boa caminhada, dependendo de uns 20 min ou mais.
O bom é que pertinho dessa pousada há um local a beira da rodovia que as pessoas fazem caminhadas, mas sugiro não levar pertences ou ir sozinho, porque há pequenos trechos que são afastados e próximos a mata.",Viajou em casal,indef,pt
Hotel Pousada Das Gerais,4512427,hotel-review,ViviSCLavras_MG,2015-01-03,2014-12-03,3.0,"simples, mas me quebrou um galho","Como eu estava só de passagem por Mariana procurei uma pousada simples, Funcionários simpáticos, cafe da manhã apesar de simples, era gostoso. Rua bem barulhenta, atrapalhou um pouco dormir. Por mais que uma pousada seja simples, acho que alguns detalhes não podem ser esquecidos: A lixeira do banheiro estava cheia quando entramos no quarto e as toalhas de banho estavam todas manchadas e já estão quase furando.",Viajou com a família,"Lavras, MG",pt
