estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,latitude,longitude
"Pousada Caminho Dos Escravos",2663112,hotel-review,JPDA_IM,2015-08-18,2015-08-18,4.0,"Muito bem localizada","Pousada muito bem localizada, a 5 minutos de caminhada do centro histórico. Conta com poucos funcionários, mas atenciosos com os pedidos dos hóspedes.
Há Wi-Fi disponível e de boa qualidade em todas as áreas da pousada.
Possui área para café da manhã com pães, sucos e muitos bolos.
Os quartos são bem simples, com mobiliário um pouco antigo e banheiro com box pequeno.
O hotel fica em uma rua onde não há comércio, fazendo com que seja muito silencioso e tranquilo durante o dia e a noite. Apesar disso, as portas dos quartos são extremamente barulhentas para abrir e fechar.
O hotel é bem limpo, apesar de permitir cigarros nos quartos, o que considero um ponto negativo.
A TV dos quartos é pequena e com meia dúzia de canais disponíveis.
Há apenas duas tomadas de 110V, uma no quarto e outra no banheiro.
Possui quatro vagas para estacionamento na porta do hotel e outras três no subsolo (coisa rara em Diamantina). As vagas internas são presas, sendo necessário deixar a chave na recepção para manobra dos veículos.",Viajou em casal,indef,-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,rafauai,2015-08-18,2015-08-18,3.0,"Um bom custo x benefício ","A pousada não é pomposa, mas bem arrumadinha e organizada. Não fica longe do ponto turístico principal da cidade também. Os funcionários são bem treinados e dispostos a ajudar. É uma ótima opção para quem busca se hospedar em um lugar gostoso sem gastar muito dinheiro!",Viajou em casal,"Montes Claros, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,247leoc,2015-07-18,2015-04-18,4.0,"Ótima opção","É uma pousada simples, sem grandes luxos, mas que atende muito bem às necessidades de qualquer viajante. O quarto é limpo, o atendimento é prestativo e o café da manhã é excelente, num restaurante muito simpático que ainda expões peças de artesanato à venda. Por ficar numa região periférica do centro histórico, é também muito silenciosa e aconchegante. O custo/benefício é excelente e a conexão wi-fi é muito boa. As varandas nos quartos são muito aconchegantes; se conseguir, pegue um destes.",Viajou com a família,"Pedro Leopoldo, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,V3475RUvanessam,2015-06-18,2014-12-18,5.0,"Excelente opção!","Ficamos hospedados na Pousada Caminho dos Escravos durante a participação em um evento em Diamantina e foi super legal. Chegamos na madrugada de sexta para sábado, quando aconteceria o evento, e fomos muito bem atendidos. Estavam nos aguardando para fazer o check-in, de madrugada, com muita gentileza, quartos limpos, aconchegantes e super organizados. Além disso, o café da manhã foi muito bem servido, a equipe super gentil e, melhor ainda, está localizado bem próximo do centro histórico da cidade e da maioria dos pontos turísticos. Indico!",indef,"Viçosa, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,viajantecurioso,2015-06-18,2015-06-18,5.0,"Excelente opção - atendimento simpático","Fiquei dois dias nesta pousada, quartos limpos e confortáveis, há poucas quadras do centro histórico, café da manhã delicioso e muita atenção mineira!!
A atendente foi simpática comigo desde a reserva, existe a possibilidade de fazer tudo pelo whatsapp, o que torna tudo muito prático.
Gostei e indico!!",Viajou em casal,"Campinas, SP",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,Alessandrosimao,2015-05-18,2015-05-18,4.0,"Ótima escolha","Surpresa muito agradável com o atendimento, limpeza impecável, café da manhã e preço. Fomos muito bem atendidos desde o contato telefônico até o check out. Estacionamos facilmente sem dificuldades. Voltaríamos sem dúvida, vale a pena!",indef,indef,-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,camilas723,2015-04-18,2015-04-18,5.0,"Uma ótima escolha","A pousada é bem localizada, fica perto do centro, dá para ir a restaurantes, bares e lanchonetes a pé. É confortável, boa cama, bom banheiro, wi fi e frigobar. Possui um ótimo atendimento. O serviço de limpeza muito bom. O café da manhã excelente e a diária super em conta. Recomendo.",Viajou com amigos,indef,-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,Rlguedes2015,2015-03-18,2015-03-18,3.0,"Avaliação","Não possui estacionamento cativo. Estacionamento na rua a céu aberto. Recepcionista muito educada. Tv no quarto com imagem de péssima qualidade.Café da manha deixa a desejar. Boa higienização das roupas de cama. Ap pequeno.",Viajou a trabalho,"Capelinha, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,viniteodoro,2015-02-18,2014-05-18,5.0,"Maravilhoso ","Hotel com uma bela vista para a cidade ótima escolha que fiz me hospedando nele café da manhã bom quanto sempre limpo e frigobar atendimento sempre impecável de primeira qualidade os funcionários sempre dispostos a te ajudar em tudo que for preciso",indef,"Formosa, GO",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,875l_iar,2014-11-18,2014-11-18,4.0,"Ótima pousada","Uma pousada aconchegante, bem próxima ao centro e bom atendimento. O café da manhã tipicamente mineiro, com varias opções. Os quartos são bem aconchegantes, banheiro bem limpo e espaçoso. Preço excelente.",Viajou com amigos,"Porteirinha, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,SoniaZ_11,2014-09-18,2014-09-18,4.0,"Ótima Pousada em Diamantina","A Pousada é nova e muito limpa, localização excelente pertinho do Mercado e do local da Vesperata, o atendimento é excelente, todos os funcionários são atenciosos e cordiais. O café da manhã é muito bom com grande variedade de bolos, geléias e sucos, tudo perfeito. Volto e indico.",Viajou com amigos,"Abaeté, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,gersong357,2014-04-18,2014-04-18,4.0,"Ótima Localização","A Pousada está numa rua de pouco movimento, e bem próximo do centro histórico, perto de tudo, bares, restaurantes,etc...Ficamos no quarto do 1º andar simples, mas adequado para
casal,com estacionamento na porta e na lateral, da pousada. Atendimento, preço e café da
manhã muito bom. Como em todas as pousadas do centro histórico, os passeios mais distantes
são a casa de JK, e o Passadiço da Gloria que exige um pouco de esforço pelas ladeiras.",Viajou em casal,"São Paulo, SP",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,vitora2013,2013-12-18,2013-03-18,4.0,"Boa opção no centro de Diamantina","Dentre as pousadas do centro de Diamantina, acho uma das melhores opções, vc pode rodar o centro a pé o que para Diamantina é muito importante, pela dificuldade de se andar de carro no local. A pousada em si é simples, como todas no centro de Diamantina, mas tudo novo e bem limpo com atendimento agradável e ótimo café da manha.",Viajou a trabalho,"Teófilo Otoni, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,563luanap,2013-11-18,2013-11-18,4.0,"Pousada","o quarto é confortável, tem televisão, frigobar, quarto pequeno, o café da manhã também é bem variado, muito bom, não possui piscina, atendimento muito bom. Local proximo ao mercado velho, em 10 minutos voce ja está praça principal.",indef,"Dores do Indaiá, MG",-18.242340087890625,-43.59621810913086
"Pousada Caminho Dos Escravos",2663112,hotel-review,Veralsanches,2013-10-18,2013-09-18,4.0,"Faltou restaurante","o quarto é bem confortavel, tem televisão, frigobar apesar de ser pequeno, o café da manhã tambem é bem variado, só faltou servico de restaurante, mas o local é bem agradavel, não possui piscina, area de ginastica, nem ara de recreção",Viajou com amigos,"Belo Horizonte, MG",-18.242340087890625,-43.59621810913086
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,B7758WTmichelled,2021-05-18,2021-05-18,5.0,"Super agradável","Acabamos de chegar desse lugar maravilhoso, lugar top pra distrair em família, amigos. Fomos muito bem recebidos, café da manhã com almoço maravilhoso. Ambiente super agradável, estão de parabéns! Super recomendo para quem procura um lugar familiar.",Viajou com amigos,indef,-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,vic2rlu_scorr_amact,2020-12-18,2020-12-18,3.0,"Não gostei","Fui com minha família e aluguei a casa que cabiam 10 pessoas. Tinha vazamento no telhado ao lado da churrasqueira, chuveiro que não esquentava e geladeira que só funcionava a parte de cima.

Referente à pousada, o que mais me incomodou foi o fato de não servir cerveja de 600 ml no bar da piscina principal. E os garçons também não buscavam a cerveja no bar que serve a cerveja de 600 ml no bar da piscina principal. São os próprios hóspedes que tem que buscar. Aí me cobraram 10% na saída sobre taxa de serviço. Não fui avisado sobre o mesmo na reserva do quarto/casa.

Outra coisa que me deixou sem entender foi o fato de só abrirem o bar com a piscina após às 10:00. Se eu tomei café às 7:00, terei que esperar 3 horas pro bar abrir?",Viajou com a família,indef,-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,344cidp,2020-02-18,2019-11-18,4.0,"Muito Agradavel","Otimo ambiente com chales e piscina aquecida e natural, fomos conhecer e eu particularmente gostei muito, lugar de tranquilidade e clima bucolico.Animais Silvestres, animais da fazenda, perfeito para ir com Amigos e Familia",Viajou com amigos,"Montes Claros, MG",-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,sabrinagL9546LU,2020-01-18,2020-01-18,4.0,"Bom custo x beneficio","Local agradável é muito indicado para casais e famílias com crianças pequenas. Restaurante com boas opções de café da manhã, almoço e jantar. Funcionários muito simpáticos
Sugiro melhorarem questão da limpeza dos chalés , eu fiquei no chalé 22, achei sujo e com casa de aranhas",Viajou em casal,indef,-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,kelcrismm,2020-01-18,2020-01-18,4.0,"Rústico!","Hotel rústico,enorme,para descansar o corpo e a mente!Simples, lençois e toalhas muito limpos!Tv comum,14'modelo antigo, sem tv a cabo,tv pega mal e poucos canais.O sinal de internet é muito ruim no local. Piscina aquecida,porém pequena para o tamanho da estrutura.Piscina de água natural com tobogan. Café da manhã gostoso,almoço e jantar sem muitas opções,mas saboroso.Funcionários e a proprietária muito educados e prestativos. Voltaria novamente!Passamos o reveillon e estava ótimo!Preço das bebidas e comidas um pouco alto!No geral,é um bom local para descansar e levar crianças,meus filhos adoraram!",Viajou com a família,"Sete Lagoas, MG",-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,mendez_prime,2019-01-18,2019-01-18,1.0,"Deplorável","O lugar tem muita beleza natural. Mas...
Ao chegarmos, não havia qualquer funcionário para nos recepcionar ou dar as informações necessárias. A limpeza das piscinas e banheiros deixa muito a desejar. Muito mesmo. Não há segurança no uso do tobogã e havia uma aranha enorme no banheiro. A tirolesa não funcionou durante o período informado e os pedalinhos estavam com defeito. A comida e os sucos não são bons e a presença de moscas é garantida no restaurante.",indef,indef,-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,Veronica_m_s,2018-09-18,2018-09-18,2.0,"Lugar lindo, atendimento péssimo!","O lugar é maravilhoso, mas o atendimento deixa muito a desejar. O quarto é ventilador de teto que não funciona direito, TV 14 polegadas de tubo, a cama de casal na verdade são duas de solteiro onde fica um buraco no meio do casal, fora que a cama era uma maior que a outra. O chuveiro é a gás e não funcionava (um funcionário foi ao quarto e constatou defeito) e quando queixamos à gerência fomos respondidos de forma extremamente sem educação (a pessoa disse que se não quiséssemos esperar, saíssemos da pousada pois havia fila de espera). Fomos para um casamento de amigos e tínhamos hora pra estar na cerimônia, resultado :tomamos banho Gelado por dois dias pois não resolveram o problema. Detalhe: Isso aconteceu em mais quartos. Tudo isso por $280 reais, sem desconto nenhum pelo chuveiro ou sequer um pedido de desculpas pela falta de educação.",Viajou com amigos,"Turmalina, Minas Gerais, Brazil",-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,pauladE8178JK,2018-02-18,2017-12-18,4.0,"Clima muito agradável e aconchegante.","Estive com a minha família no reveillon. Nossa fiquei supresa, tudo muito organizado e feito com muito carinho.
Excelente. Todos os funcionários muito simpáticos e acolhedores. Penso que os donos precisam dar uma enfase maior para os detalhes de limpeza nos chalés e nos vestiários, esses deixam a desejar. A estrutura está nova, foi reformada, porém a equipe da limpeza precisa ser vistoriada de perto para que teias de aranha, limpeza dos banheiros do vestiário sejam realizadas com maior zelo e capricho, mas no mais não tenho nada a reclamar, só agradecer.",Viajou com a família,"Contagem, MG",-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,B9414XImarcor,2018-01-18,2017-08-18,5.0,"Muito bom","Muito bacana nota 10 em julho to de volta agora com a família pra participar da prova sertão diamante, espero que elas gostem tambem porque é muito aconchegante e os donos bem amigáveis, e o atendimento muito bom...",indef,"Morada Nova de Minas, MG",-18.24471664428711,-43.59674835205078
"Estancia do Salitre Hotel Fazenda",5008637,hotel-review,Lourrany,2017-11-18,2017-10-18,4.0,"Passeio muito relaxante","Estive com minha família e tivemos um final de semana muito bom, mas faço também algumas críticas. Ao chegarmos ao local (não tínhamos feito reserva) não havia uma recepção. Entramos em contato com o dono do hotel anteriormente e queríamos conversar para saber se conseguíamos um desconto, mas ao tocar nesse assunto ele ignorou nossas mensagens. Respeito absolutamente o direito do hotel de não querer negociar, agora ignorar um cliente não é educado. Por isso chegamos lá sem reserva. Olhamos de um lado para o outro sem saber onde procurar. Nos disseram para ir ao restaurante e estava vazio, mas na verdade era outro restaurante. Acho que falta alguém para recepcionar as pessoas.
Não tive problemas com pessoas fazendo barulho pois o lugar estava bem vazio.
Os quartos são simples, sem ar condicionado.
Demorei 30 minutos para chegar ao hotel saindo do centro.
Pontos negativos:
Acho que o hotel peca um pouco na limpeza. Nos três dias que ficamos havia fezes de vaca e de cavalo na porta do quarto e não foi limpo, apesar de eu ter certeza de que foi visto pelos funcionários. Há aranhas enormes povoando o teto do restaurante e apesar das reclamações de hóspedes postadas aqui eles não limpam o teto que é muito empoeirado e cheio de teias de aranha, só em cima da piscina aquecida tinha 7 imensas! O rejunte do banheiro também é bem mofo. Encontramos um escorpião no quarto.
A carne do almoço não estava muito boa e as opções do cardápio são poucas para quem quiser ficar por muitos dias.
Pontos positivos:
Os funcionários do hotel são muito gentis, destaque para o Iago que fez o possível para tornar nossa estadia agradável com muita boa vontade.
O café da manhã é excelente. Achei que pelo fato do hotel estar vazio teríamos uma refeição ruim, mas me surpreendi com um café muito gostoso.
O hotel tem uma estrutura muito boa de lazer, com tirolesa, um delicioso tobogã, piscina aquecida, sauna, lago para pesca, lago com pedalinhos, cachoeira próxima, além de uma vista exuberante e muito privilegiada.",Viajou com a família,"Montes Claros, MG",-18.24471664428711,-43.59674835205078
